Agency code,Site no.,Date,Time,Time Zone Code,,SW Level,SW Level Code
USGS,1117350,7/30/2023,7:15,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,7:30,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,7:45,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,8:00,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,8:15,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,8:30,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,8:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,9:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,9:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,9:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,9:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,10:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,10:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,10:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,10:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,11:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,11:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,11:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,11:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,12:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,12:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,12:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,12:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,13:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,13:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,13:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,13:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,14:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,14:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,14:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,14:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,15:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,15:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,15:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,15:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,16:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,16:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,16:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,16:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,17:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,17:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,17:30,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,17:45,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,18:00,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,18:15,EDT,5.33,1.624584,A
USGS,1117350,7/30/2023,18:30,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,18:45,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,19:00,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,19:15,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,19:30,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,19:45,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,20:00,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,20:15,EDT,5.34,1.627632,A
USGS,1117350,7/30/2023,20:30,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,20:45,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,21:00,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,21:15,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,21:30,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,21:45,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,22:00,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,22:15,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,22:30,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,22:45,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,23:00,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,23:15,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,23:30,EDT,5.35,1.63068,A
USGS,1117350,7/30/2023,23:45,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,0:00,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,0:15,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,0:30,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,0:45,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,1:00,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,1:15,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,1:30,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,1:45,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,2:00,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,2:15,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,2:30,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,2:45,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,3:00,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,3:15,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,3:30,EDT,5.35,1.63068,A
USGS,1117350,7/31/2023,3:45,EDT,5.34,1.627632,A
USGS,1117350,7/31/2023,4:00,EDT,5.34,1.627632,A
USGS,1117350,7/31/2023,4:15,EDT,5.34,1.627632,A
USGS,1117350,7/31/2023,4:30,EDT,5.34,1.627632,A
USGS,1117350,7/31/2023,4:45,EDT,5.33,1.624584,A
USGS,1117350,7/31/2023,5:00,EDT,5.32,1.621536,A
USGS,1117350,7/31/2023,5:15,EDT,5.32,1.621536,A
USGS,1117350,7/31/2023,5:30,EDT,5.32,1.621536,A
USGS,1117350,7/31/2023,5:45,EDT,5.31,1.618488,A
USGS,1117350,7/31/2023,6:00,EDT,5.31,1.618488,A
USGS,1117350,7/31/2023,6:15,EDT,5.31,1.618488,A
USGS,1117350,7/31/2023,6:30,EDT,5.31,1.618488,A
USGS,1117350,7/31/2023,6:45,EDT,5.31,1.618488,A
USGS,1117350,7/31/2023,7:00,EDT,5.31,1.618488,A
USGS,1117350,7/31/2023,7:15,EDT,5.3,1.61544,A
USGS,1117350,7/31/2023,7:30,EDT,5.3,1.61544,A
USGS,1117350,7/31/2023,7:45,EDT,5.3,1.61544,A
USGS,1117350,7/31/2023,8:00,EDT,5.3,1.61544,A
USGS,1117350,7/31/2023,8:15,EDT,5.3,1.61544,A
USGS,1117350,7/31/2023,8:30,EDT,5.3,1.61544,A
USGS,1117350,7/31/2023,8:45,EDT,5.3,1.61544,A
USGS,1117350,7/31/2023,9:00,EDT,5.3,1.61544,A
USGS,1117350,7/31/2023,9:15,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,9:30,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,9:45,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,10:00,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,10:15,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,10:30,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,10:45,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,11:00,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,11:15,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,11:30,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,11:45,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,12:00,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,12:15,EDT,5.29,1.612392,A
USGS,1117350,7/31/2023,12:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,12:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,13:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,13:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,13:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,13:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,14:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,14:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,14:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,14:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,15:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,15:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,15:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,15:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,16:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,16:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,16:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,16:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,17:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,17:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,17:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,17:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,18:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,18:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,18:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,18:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,19:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,19:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,19:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,19:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,20:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,20:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,20:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,20:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,21:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,21:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,21:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,21:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,22:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,22:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,22:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,22:45,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,23:00,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,23:15,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,23:30,EDT,5.28,1.609344,A
USGS,1117350,7/31/2023,23:45,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,0:00,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,0:15,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,0:30,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,0:45,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,1:00,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,1:15,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,1:30,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,1:45,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,2:00,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,2:15,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,2:30,EDT,5.27,1.606296,A
USGS,1117350,8/1/2023,2:45,EDT,5.26,1.603248,A
USGS,1117350,8/1/2023,3:00,EDT,5.26,1.603248,A
USGS,1117350,8/1/2023,3:15,EDT,5.26,1.603248,A
USGS,1117350,8/1/2023,3:30,EDT,5.26,1.603248,A
USGS,1117350,8/1/2023,3:45,EDT,5.26,1.603248,A
USGS,1117350,8/1/2023,4:00,EDT,5.25,1.6002,A
USGS,1117350,8/1/2023,4:15,EDT,5.25,1.6002,A
USGS,1117350,8/1/2023,4:30,EDT,5.24,1.597152,A
USGS,1117350,8/1/2023,4:45,EDT,5.24,1.597152,A
USGS,1117350,8/1/2023,5:00,EDT,5.24,1.597152,A
USGS,1117350,8/1/2023,5:15,EDT,5.24,1.597152,A
USGS,1117350,8/1/2023,5:30,EDT,5.24,1.597152,A
USGS,1117350,8/1/2023,5:45,EDT,5.24,1.597152,A
USGS,1117350,8/1/2023,6:00,EDT,5.23,1.594104,A
USGS,1117350,8/1/2023,6:15,EDT,5.23,1.594104,A
USGS,1117350,8/1/2023,6:30,EDT,5.23,1.594104,A
USGS,1117350,8/1/2023,6:45,EDT,5.23,1.594104,A
USGS,1117350,8/1/2023,7:00,EDT,5.23,1.594104,A
USGS,1117350,8/1/2023,7:15,EDT,5.23,1.594104,A
USGS,1117350,8/1/2023,7:30,EDT,5.23,1.594104,A
USGS,1117350,8/1/2023,7:45,EDT,5.23,1.594104,A
USGS,1117350,8/1/2023,8:00,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,8:15,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,8:30,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,8:45,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,9:00,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,9:15,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,9:30,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,9:45,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,10:00,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,10:15,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,10:30,EDT,5.22,1.591056,A
USGS,1117350,8/1/2023,10:45,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,11:00,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,11:15,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,11:30,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,11:45,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,12:00,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,12:15,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,12:30,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,12:45,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,13:00,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,13:15,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,13:30,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,13:45,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,14:00,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,14:15,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,14:30,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,14:45,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,15:00,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,15:15,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,15:30,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,15:45,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,16:00,EDT,5.21,1.588008,A
USGS,1117350,8/1/2023,16:15,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,16:30,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,16:45,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,17:00,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,17:15,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,17:30,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,17:45,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,18:00,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,18:15,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,18:30,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,18:45,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,19:00,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,19:15,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,19:30,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,19:45,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,20:00,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,20:15,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,20:30,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,20:45,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,21:00,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,21:15,EDT,5.19,1.581912,A
USGS,1117350,8/1/2023,21:30,EDT,5.19,1.581912,A
USGS,1117350,8/1/2023,21:45,EDT,5.19,1.581912,A
USGS,1117350,8/1/2023,22:00,EDT,5.19,1.581912,A
USGS,1117350,8/1/2023,22:15,EDT,5.19,1.581912,A
USGS,1117350,8/1/2023,22:30,EDT,5.19,1.581912,A
USGS,1117350,8/1/2023,22:45,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,23:00,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,23:15,EDT,5.19,1.581912,A
USGS,1117350,8/1/2023,23:30,EDT,5.2,1.58496,A
USGS,1117350,8/1/2023,23:45,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,0:00,EDT,5.2,1.58496,A
USGS,1117350,8/2/2023,0:15,EDT,5.2,1.58496,A
USGS,1117350,8/2/2023,0:30,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,0:45,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,1:00,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,1:15,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,1:30,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,1:45,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,2:00,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,2:15,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,2:30,EDT,5.19,1.581912,A
USGS,1117350,8/2/2023,2:45,EDT,5.18,1.578864,A
USGS,1117350,8/2/2023,3:00,EDT,5.18,1.578864,A
USGS,1117350,8/2/2023,3:15,EDT,5.18,1.578864,A
USGS,1117350,8/2/2023,3:30,EDT,5.17,1.575816,A
USGS,1117350,8/2/2023,3:45,EDT,5.17,1.575816,A
USGS,1117350,8/2/2023,4:00,EDT,5.16,1.572768,A
USGS,1117350,8/2/2023,4:15,EDT,5.16,1.572768,A
USGS,1117350,8/2/2023,4:30,EDT,5.15,1.56972,A
USGS,1117350,8/2/2023,4:45,EDT,5.15,1.56972,A
USGS,1117350,8/2/2023,5:00,EDT,5.14,1.566672,A
USGS,1117350,8/2/2023,5:15,EDT,5.14,1.566672,A
USGS,1117350,8/2/2023,5:30,EDT,5.14,1.566672,A
USGS,1117350,8/2/2023,5:45,EDT,5.13,1.563624,A
USGS,1117350,8/2/2023,6:00,EDT,5.13,1.563624,A
USGS,1117350,8/2/2023,6:15,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,6:30,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,6:45,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,7:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,7:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,7:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,7:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,8:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,8:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,8:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,8:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,9:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,9:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,9:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,9:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,10:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,10:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,10:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,10:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,11:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,11:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,11:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,11:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,12:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,12:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,12:30,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,12:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,13:00,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,13:15,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,13:30,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,13:45,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,14:00,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,14:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,14:30,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,14:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,15:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,15:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,15:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,15:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,16:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,16:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,16:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,16:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,17:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,17:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,17:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,17:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,18:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,18:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,18:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,18:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,19:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,19:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,19:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,19:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,20:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,20:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,20:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,20:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,21:00,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,21:15,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,21:30,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,21:45,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,22:00,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,22:15,EDT,5.11,1.557528,A
USGS,1117350,8/2/2023,22:30,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,22:45,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,23:00,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,23:15,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,23:30,EDT,5.12,1.560576,A
USGS,1117350,8/2/2023,23:45,EDT,5.12,1.560576,A
USGS,1117350,8/3/2023,0:00,EDT,5.12,1.560576,A
USGS,1117350,8/3/2023,0:15,EDT,5.12,1.560576,A
USGS,1117350,8/3/2023,0:30,EDT,5.11,1.557528,A
USGS,1117350,8/3/2023,0:45,EDT,5.11,1.557528,A
USGS,1117350,8/3/2023,1:00,EDT,5.11,1.557528,A
USGS,1117350,8/3/2023,1:15,EDT,5.1,1.55448,A
USGS,1117350,8/3/2023,1:30,EDT,5.1,1.55448,A
USGS,1117350,8/3/2023,1:45,EDT,5.09,1.551432,A
USGS,1117350,8/3/2023,2:00,EDT,5.09,1.551432,A
USGS,1117350,8/3/2023,2:15,EDT,5.09,1.551432,A
USGS,1117350,8/3/2023,2:30,EDT,5.08,1.548384,A
USGS,1117350,8/3/2023,2:45,EDT,5.08,1.548384,A
USGS,1117350,8/3/2023,3:00,EDT,5.07,1.545336,A
USGS,1117350,8/3/2023,3:15,EDT,5.07,1.545336,A
USGS,1117350,8/3/2023,3:30,EDT,5.06,1.542288,A
USGS,1117350,8/3/2023,3:45,EDT,5.05,1.53924,A
USGS,1117350,8/3/2023,4:00,EDT,5.04,1.536192,A
USGS,1117350,8/3/2023,4:15,EDT,5.03,1.533144,A
USGS,1117350,8/3/2023,4:30,EDT,5.02,1.530096,A
USGS,1117350,8/3/2023,4:45,EDT,5.01,1.527048,A
USGS,1117350,8/3/2023,5:00,EDT,5,1.524,A
USGS,1117350,8/3/2023,5:15,EDT,4.99,1.520952,A
USGS,1117350,8/3/2023,5:30,EDT,4.99,1.520952,A
USGS,1117350,8/3/2023,5:45,EDT,4.98,1.517904,A
USGS,1117350,8/3/2023,6:00,EDT,4.97,1.514856,A
USGS,1117350,8/3/2023,6:15,EDT,4.96,1.511808,A
USGS,1117350,8/3/2023,6:30,EDT,4.96,1.511808,A
USGS,1117350,8/3/2023,6:45,EDT,4.95,1.50876,A
USGS,1117350,8/3/2023,7:00,EDT,4.95,1.50876,A
USGS,1117350,8/3/2023,7:15,EDT,4.95,1.50876,A
USGS,1117350,8/3/2023,7:30,EDT,4.94,1.505712,A
USGS,1117350,8/3/2023,7:45,EDT,4.94,1.505712,A
USGS,1117350,8/3/2023,8:00,EDT,4.94,1.505712,A
USGS,1117350,8/3/2023,8:15,EDT,4.94,1.505712,A
USGS,1117350,8/3/2023,8:30,EDT,4.94,1.505712,A
USGS,1117350,8/3/2023,8:45,EDT,4.93,1.502664,A
USGS,1117350,8/3/2023,9:00,EDT,4.93,1.502664,A
USGS,1117350,8/3/2023,9:15,EDT,4.93,1.502664,A
USGS,1117350,8/3/2023,9:30,EDT,4.92,1.499616,A
USGS,1117350,8/3/2023,9:45,EDT,4.92,1.499616,A
USGS,1117350,8/3/2023,10:00,EDT,4.92,1.499616,A
USGS,1117350,8/3/2023,10:15,EDT,4.92,1.499616,A
USGS,1117350,8/3/2023,10:30,EDT,4.92,1.499616,A
USGS,1117350,8/3/2023,10:45,EDT,4.92,1.499616,A
USGS,1117350,8/3/2023,11:00,EDT,4.92,1.499616,A
USGS,1117350,8/3/2023,11:15,EDT,4.92,1.499616,A
USGS,1117350,8/3/2023,11:30,EDT,4.91,1.496568,A
USGS,1117350,8/3/2023,11:45,EDT,4.91,1.496568,A
USGS,1117350,8/3/2023,12:00,EDT,4.91,1.496568,A
USGS,1117350,8/3/2023,12:15,EDT,4.91,1.496568,A
USGS,1117350,8/3/2023,12:30,EDT,4.91,1.496568,A
USGS,1117350,8/3/2023,12:45,EDT,4.91,1.496568,A
USGS,1117350,8/3/2023,13:00,EDT,4.91,1.496568,A
USGS,1117350,8/3/2023,13:15,EDT,4.91,1.496568,A
USGS,1117350,8/3/2023,13:30,EDT,4.91,1.496568,A
